Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-20 00:00:00+07:00,554.0953471816589,559.0426270672094,529.3589477539062,529.3589477539062,27304600,0.0,0.0
2021-09-21 00:00:00+07:00,529.358892767279,568.9371277405335,519.4643340239654,549.1480102539062,37240100,0.0,0.0
2021-09-22 00:00:00+07:00,549.1480102539062,559.0425689972199,539.2534515105926,549.1480102539062,12025700,0.0,0.0
2021-09-23 00:00:00+07:00,554.0952955163043,608.5153691830842,529.3588983950408,568.9371337890625,171156600,0.0,0.0
2021-09-24 00:00:00+07:00,573.8843296595982,583.7788870675223,549.1479361397879,554.09521484375,44196400,0.0,0.0
2021-09-27 00:00:00+07:00,554.09521484375,583.7788870675223,549.1479361397879,554.09521484375,36894700,0.0,0.0
2021-09-28 00:00:00+07:00,554.0952690972222,559.0425482855903,529.358873155382,534.30615234375,22544700,0.0,0.0
2021-09-29 00:00:00+07:00,529.3589477539062,544.2007874105578,519.4643879828052,529.3589477539062,36435500,0.0,0.0
2021-09-30 00:00:00+07:00,529.3588578557394,539.2534159465009,492.7489929199219,492.7489929199219,96050300,0.0,0.0
2021-10-01 00:00:00+07:00,486.812284493152,488.7911962187339,459.1075203350051,480.87554931640625,113553200,0.0,0.0
2021-10-04 00:00:00+07:00,482.85448531774216,484.8333971428149,457.1286315917969,457.1286315917969,27663700,0.0,0.0
2021-10-05 00:00:00+07:00,455.14968178488994,494.727914983576,433.3816535256126,435.3605651855469,98710300,0.0,0.0
2021-10-06 00:00:00+07:00,439.3184198578019,455.14971426709207,433.3816844543181,437.3395080566406,17361000,0.0,0.0
2021-10-07 00:00:00+07:00,451.1918691861427,470.9809862557104,425.46601699570476,467.0231628417969,44888700,0.0,0.0
2021-10-08 00:00:00+07:00,470.98098360258956,472.95989529839875,451.19186664449757,459.1075134277344,19626500,0.0,0.0
2021-10-11 00:00:00+07:00,459.10751006676765,470.9809801547013,449.21295166015625,449.21295166015625,15103400,0.0,0.0
2021-10-12 00:00:00+07:00,449.212946805087,461.08641676469284,435.3605651855469,435.3605651855469,11650800,0.0,0.0
2021-10-13 00:00:00+07:00,437.3394822237784,455.14968738221285,435.36057053950793,451.1918640136719,10587600,0.0,0.0
2021-10-14 00:00:00+07:00,453.17080949310565,472.95992781158185,451.191897661258,463.06536865234375,20385900,0.0,0.0
2021-10-15 00:00:00+07:00,463.0653334294122,469.002068473379,447.234039978834,449.21295166015625,9192800,0.0,0.0
2021-10-18 00:00:00+07:00,449.21295166015625,459.10751006676765,447.234039978834,449.21295166015625,7953800,0.0,0.0
2021-10-19 00:00:00+07:00,451.1918640136719,470.98098085637673,449.2129523294014,451.1918640136719,22592400,0.0,0.0
2021-10-21 00:00:00+07:00,455.14971426709207,463.06536147173716,435.3605962554794,437.3395080566406,12358600,0.0,0.0
2021-10-22 00:00:00+07:00,437.3394579298953,480.8755125654505,413.59251903777425,465.0442199707031,93808400,0.0,0.0
2021-10-25 00:00:00+07:00,469.0021041478866,469.0021041478866,457.1286331568009,463.06536865234375,20056100,0.0,0.0
2021-10-26 00:00:00+07:00,465.0442274443957,492.7489899304448,463.0653158382494,484.8333435058594,88427000,0.0,0.0
2021-10-27 00:00:00+07:00,484.8333442501905,490.7700790777439,474.9387862042683,486.812255859375,25679000,0.0,0.0
2021-10-28 00:00:00+07:00,486.812255859375,499.67518131907394,478.8966094226372,486.812255859375,19323100,0.0,0.0
2021-10-29 00:00:00+07:00,486.81231487684016,490.77013857502584,467.02319638591166,478.89666748046875,9388000,0.0,0.0
2021-11-01 00:00:00+07:00,478.89663308353744,484.83336820440775,465.04425113484007,467.0231628417969,7104000,0.0,0.0
2021-11-02 00:00:00+07:00,467.02316348562766,488.79119229216116,467.02316348562766,469.0020751953125,14733500,0.0,0.0
2021-11-03 00:00:00+07:00,472.95989861468223,476.91772203405196,469.0020751953125,469.0020751953125,3693900,0.0,0.0
2021-11-04 00:00:00+07:00,474.93881475730024,490.77010858254357,472.9599030291448,482.8544616699219,15408700,0.0,0.0
2021-11-05 00:00:00+07:00,482.85445847770654,486.8122819078517,465.04425304205347,472.95989990234375,12612300,0.0,0.0
2021-11-08 00:00:00+07:00,472.9598979626671,476.9177213765807,465.04425113484007,467.0231628417969,6609500,0.0,0.0
2021-11-09 00:00:00+07:00,467.02316600752073,484.8333714908584,465.0442542871499,476.917724609375,12169700,0.0,0.0
2021-11-10 00:00:00+07:00,476.91773298674934,514.5170563342524,476.91773298674934,504.62249755859375,67027800,0.0,0.0
2021-11-11 00:00:00+07:00,509.5697416742164,509.5697416742164,486.812258065465,492.7489929199219,21544900,0.0,0.0
2021-11-12 00:00:00+07:00,494.72795240949876,499.67523193359375,476.9177461227568,499.67523193359375,28034800,0.0,0.0
2021-11-15 00:00:00+07:00,504.622460342035,524.4115764338795,486.812255859375,486.812255859375,39072600,0.0,0.0
2021-11-16 00:00:00+07:00,488.79119229216116,488.79119229216116,469.0020751953125,469.0020751953125,23496700,0.0,0.0
2021-11-17 00:00:00+07:00,469.002068473379,474.93880351734583,447.234039978834,449.21295166015625,27742200,0.0,0.0
2021-11-18 00:00:00+07:00,449.2129523294014,461.0864224350243,439.3183939080489,451.1918640136719,12917500,0.0,0.0
2021-11-19 00:00:00+07:00,451.19186980814874,472.95989861468223,451.19186980814874,469.0020751953125,17040600,0.0,0.0
2021-11-22 00:00:00+07:00,469.00210254223316,472.9599261923786,455.14971976672416,457.1286315917969,6051800,0.0,0.0
2021-11-23 00:00:00+07:00,457.12859838544534,463.0653334294122,447.234039978834,449.21295166015625,5944600,0.0,0.0
2021-11-24 00:00:00+07:00,449.21295030381947,457.12859700520835,443.2762152777778,445.255126953125,5513400,0.0,0.0
2021-11-25 00:00:00+07:00,445.25516216571515,470.98101597973425,445.25516216571515,463.06536865234375,19490200,0.0,0.0
2021-11-26 00:00:00+07:00,465.04424441177235,469.0020677684683,445.25512762829266,447.2340393066406,8722300,0.0,0.0
2021-11-29 00:00:00+07:00,451.1918605924187,451.1918605924187,439.31839057682873,441.29730224609375,4717800,0.0,0.0
2021-11-30 00:00:00+07:00,441.2973305340771,449.2129777185449,429.4238597573755,433.3816833496094,5337700,0.0,0.0
2021-12-01 00:00:00+07:00,433.38167750892455,433.38167750892455,413.5925598144531,413.5925598144531,8857200,0.0,0.0
2021-12-02 00:00:00+07:00,413.5925664427054,441.2973316589632,405.6769192380603,437.3395080566406,10829200,0.0,0.0
2021-12-03 00:00:00+07:00,439.3183695042387,470.9809546937334,439.3183695042387,465.0442199707031,27055100,0.0,0.0
2021-12-06 00:00:00+07:00,465.04424511073444,469.002068473379,447.234039978834,449.21295166015625,9765100,0.0,0.0
2021-12-07 00:00:00+07:00,449.212946805087,455.14968178488994,435.3605651855469,435.3605651855469,9675800,0.0,0.0
2021-12-08 00:00:00+07:00,435.36059109669816,439.31841465212267,411.613649764151,419.529296875,16028400,0.0,0.0
2021-12-09 00:00:00+07:00,419.5292691831236,437.3394740069354,415.5714458889432,427.4449157714844,12100600,0.0,0.0
2021-12-10 00:00:00+07:00,431.4027404785156,445.25512205351384,429.42382882494445,431.4027404785156,8475000,0.0,0.0
2021-12-13 00:00:00+07:00,433.38165142569125,437.3394747263825,427.44491647465435,429.423828125,3538600,0.0,0.0
2021-12-14 00:00:00+07:00,429.4238274185746,437.3394740069354,427.4449157714844,427.4449157714844,4178400,0.0,0.0
2021-12-15 00:00:00+07:00,427.44491506177326,433.3816499931868,425.46600341796875,425.46600341796875,2429400,0.0,0.0
2021-12-16 00:00:00+07:00,425.4660316214177,429.4238551713844,411.61364919653437,417.5503845214844,7110000,0.0,0.0
2021-12-17 00:00:00+07:00,419.5293018461892,439.3184198578019,415.5714782438667,437.3395080566406,11640100,0.0,0.0
2021-12-20 00:00:00+07:00,435.36056923655286,449.2129509849886,429.42383420150895,447.2340393066406,14655300,0.0,0.0
2021-12-21 00:00:00+07:00,447.23406706244697,455.14971426709207,435.3605962554794,437.3395080566406,4624500,0.0,0.0
2021-12-22 00:00:00+07:00,437.3394740069354,451.19185553656683,427.4449157714844,427.4449157714844,3073500,0.0,0.0
2021-12-23 00:00:00+07:00,427.4449433964011,431.40276694636776,417.5503845214844,417.5503845214844,3967500,0.0,0.0
2021-12-24 00:00:00+07:00,419.529296875,427.4449439858491,419.529296875,419.529296875,1495600,0.0,0.0
2021-12-27 00:00:00+07:00,421.5082097989377,429.42385693131206,417.55038623275044,423.48712158203125,2373400,0.0,0.0
2021-12-28 00:00:00+07:00,423.48712043042457,429.42385576356133,419.529296875,419.529296875,969200,0.0,0.0
2021-12-29 00:00:00+07:00,419.5292957124256,425.46603102911087,415.57147216796875,415.57147216796875,2836400,0.0,0.0
2021-12-30 00:00:00+07:00,417.55038394019715,425.46603102911087,415.57147216796875,415.57147216796875,3437000,0.0,0.0
2022-01-03 00:00:00+07:00,415.57147216796875,421.508207484654,413.59256039574035,415.57147216796875,1775800,0.0,0.0
2022-01-04 00:00:00+07:00,419.529296875,439.31841465212267,415.5714733195755,419.529296875,8261400,0.0,0.0
2022-01-05 00:00:00+07:00,421.50820865271226,431.4027675412736,417.55038509728774,419.529296875,4300500,0.0,0.0
2022-01-06 00:00:00+07:00,421.50820865271226,423.48712043042457,415.5714733195755,419.529296875,1797900,0.0,0.0
2022-01-07 00:00:00+07:00,419.52929512279457,423.48711866168884,413.5925598144531,413.5925598144531,4375800,0.0,0.0
