Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-20 00:00:00+07:00,100.54635095214843,100.54635095214843,97.42863464355469,97.42863464355469,15505000,0.0,0.0
2021-09-21 00:00:00+07:00,96.64921061197916,97.4286397298177,93.531494140625,95.86978149414062,42785000,0.0,0.0
2021-09-22 00:00:00+07:00,95.8697889418829,98.98750565544007,95.09035976349361,98.20807647705078,43918000,0.0,0.0
2021-09-23 00:00:00+07:00,99.76692199707031,100.54635107517242,98.20806384086609,99.76692199707031,21789500,0.0,0.0
2021-09-24 00:00:00+07:00,100.54635107517242,103.66406738758087,98.9874929189682,99.76692199707031,44206000,0.0,0.0
2021-09-27 00:00:00+07:00,99.76693220964567,101.32579052542138,98.20807389386997,98.98750305175781,16919000,0.0,0.0
2021-09-28 00:00:00+07:00,98.98748563810159,102.88463074196386,98.20805661732913,102.1052017211914,39368000,0.0,0.0
2021-09-29 00:00:00+07:00,102.10521443684895,109.89950561523438,100.54635620117188,107.56121826171875,112292500,0.0,0.0
2021-09-30 00:00:00+07:00,107.56123145540853,108.34066066885353,102.10522696129361,103.6640853881836,52226000,0.0,0.0
2021-10-01 00:00:00+07:00,103.66407743642029,111.45836897299324,102.884648282763,110.67893981933594,118901500,0.0,0.0
2021-10-04 00:00:00+07:00,112.23779801993535,116.13494378451644,108.34065225535426,113.01722717285156,141964500,0.0,0.0
2021-10-05 00:00:00+07:00,114.57608558762242,116.13494389493701,107.56122320470676,110.67893981933594,134600000,0.0,0.0
2021-10-06 00:00:00+07:00,109.8995105611867,116.13494378451644,109.12008140827048,113.01722717285156,75678500,0.0,0.0
2021-10-07 00:00:00+07:00,113.01722208658853,115.35550944010416,106.7817891438802,107.56121826171875,74825000,0.0,0.0
2021-10-08 00:00:00+07:00,107.56121826171875,109.89950561523438,107.56121826171875,109.89950561523438,14835000,0.0,0.0
2021-10-11 00:00:00+07:00,110.67893213505367,112.23779033413894,108.34064483642578,108.34064483642578,28133500,0.0,0.0
2021-10-12 00:00:00+07:00,109.1200712997548,111.4583585418924,103.66406773476706,106.78178405761719,49516500,0.0,0.0
2021-10-13 00:00:00+07:00,106.78180224196355,106.78180224196355,101.32579774784863,103.6640853881836,64646500,0.0,0.0
2021-10-14 00:00:00+07:00,103.6640552632949,106.78177121106316,102.88462627635282,106.0023422241211,30067500,0.0,0.0
2021-10-15 00:00:00+07:00,107.56121826171875,107.56121826171875,101.32578531901041,102.8846435546875,54385000,0.0,0.0
2021-10-18 00:00:00+07:00,103.66407267252603,109.89950561523438,101.32578531901041,109.89950561523438,77987000,0.0,0.0
2021-10-19 00:00:00+07:00,111.4583585418924,111.4583585418924,106.00235497690466,106.78178405761719,59339000,0.0,0.0
2021-10-21 00:00:00+07:00,106.78177121106316,108.34062918494729,104.44348425023696,106.0023422241211,46605000,0.0,0.0
2021-10-22 00:00:00+07:00,106.00235497690466,107.56121313832972,105.22292589619212,106.78178405761719,14751500,0.0,0.0
2021-10-25 00:00:00+07:00,106.7817891438802,109.89950561523438,106.7817891438802,109.89950561523438,43580500,0.0,0.0
2021-10-26 00:00:00+07:00,110.67893971410292,115.35551463160023,109.12008140827048,113.01722717285156,149302000,0.0,0.0
2021-10-27 00:00:00+07:00,113.01722717285158,118.47323124326509,112.23779801993535,113.01722717285156,91348000,0.0,0.0
2021-10-28 00:00:00+07:00,113.01722728030784,115.35551474127972,106.78179405104946,110.67893981933594,62697000,0.0,0.0
